phi1,phi2,phi3,phi4,phi5,phi6,phi7,label
1725194.2318921261,24429600881.104576,21539098923425.266,6764226439250.343,7.092233113219023e+25,-6.207998489133809e+17,-4.045093661773668e+25,6
442874.52878276247,180790660859.8985,27418287691.337402,4116135563.6495442,-5.20807472542787e+18,-678050513169545.5,-4.3416245750901326e+19,1
285506.21715202933,77031128168.95155,53139821124.55679,10878741509.179136,1.2614367473606494e+20,341772844583340.4,2.2913646236695534e+20,1
349494.20231554157,115196138353.07153,55625014607.66565,37292846824.19106,1.691001078699487e+21,1.166245748440738e+16,-1.5975464742028535e+20,1
683748.6817422588,224369666721.38574,2755656683413.274,430486781123.8465,-4.442600428449923e+23,-2.0386850950770307e+17,-1.4990639881830591e+23,3
1137759.676610432,399462920937.49304,26846903573230.574,5172590363304.98,5.927388536644446e+25,3.1016768841698995e+18,1.421677703343472e+25,9
1361708.2326043737,566367995418.3445,1100847094800.59,495082124601.8786,-3.102316681404368e+23,3.6080808314989037e+17,1.9323983328184067e+23,5
1138438.1170934832,135691026100.91165,37827718028013.555,3478609241204.9404,3.7085321185435122e+25,9.95109085685845e+17,-1.4730477633587453e+25,2
1118996.4892404252,382907118401.9235,26190587934890.13,11810273018100.902,1.965985664890237e+26,6.170413629013247e+18,-6.703331886260555e+25,9
927238.1800793349,32029507300.71688,24657857766169.176,323306562748.2837,2.107884016438184e+22,5.700671279858655e+16,-9.12606667002363e+23,4
976985.3732948435,469413991397.1282,8867007325252.713,1348438807435.7388,2.465984586511776e+24,4.351542326660941e+16,3.957206524720635e+24,5
1374743.4828477905,751100875659.965,23712812338428.887,5085110738836.746,2.438968563583009e+25,8.774764208176593e+17,-5.023148511025026e+25,9
611262.3089709427,207686129511.0164,4373487951585.0425,811929050828.3335,-1.4582729685145475e+23,-7.869191119172114e+16,-1.5230333901241442e+24,3
1095249.9652656158,396421087355.4092,11296389767370.094,1599802192678.9688,6.530084843650854e+24,9.820087481712506e+17,-1.900222491542945e+24,9
1501317.0779445001,469378029167.57025,1466950168.2402956,66846679869.27907,5.762860307097441e+20,9732527125225848.0,-3.2569428447008725e+20,0
1216413.77510533,533149971539.7825,19514246465998.74,4399687260977.818,8.064613053806257e+23,-9.955885932038624e+17,-4.075900835198824e+25,3
1365061.888619403,1007044180379.6772,31375303129673.195,16051135443868.625,3.419890808046064e+26,1.280662134501687e+19,-1.13105366637599e+26,6
858327.3439775608,257494407479.6244,17972177317275.16,2319554974602.5576,8.680270309505444e+24,6.10846260409124e+17,1.2204318214863245e+25,5
1291159.3669230128,487940382622.0147,907739198495.7426,2557888572412.4785,1.5228346016660732e+24,1.7630062732748173e+18,3.587848946023376e+24,5
1145153.9906991534,359211555887.78284,17425800134460.98,4656129679602.136,2.193588315576897e+25,1.2102767404837427e+18,-3.5746685187162728e+25,7
1478224.533831198,350329033312.87714,9744488786138.523,6065964146811.516,3.878861229872592e+25,2.8286550826432384e+18,2.5892858681122223e+25,2
2539236.0901647094,24348555613.539253,54100979920402.66,368057333611.4855,-1.5001172219107277e+24,-5.223331243016294e+16,6.686455411935938e+23,2
1102938.473608648,357043836661.03125,26880888471122.875,5728633187465.29,2.948784694346897e+25,1.9416777993982533e+18,-6.4683985645799115e+25,7
258805.15375689004,64852481654.05179,5744482538.139339,4392567703.141074,2.2063811732049986e+19,1113958136456961.8,2.2514549632852787e+17,1
1836261.1043882212,806973348085.4819,16122902388385.07,3047190686702.9863,-2.0946441084805965e+25,-2.5669535384885463e+18,-4.1752584312043457e+24,2
1391056.0381201638,547673874099.1067,10814515255895.605,87546542398.79587,-7.002043754402104e+22,-4.24453482872532e+16,-4.851376871576516e+22,8
355352.07076230296,33383774971.146847,93244011177.72171,35113401760.100136,1.9990689911758332e+21,5088753576359452.0,-2.0135980062893893e+20,4
425348.6952782736,167314255921.00266,89981296925.34355,50517835484.58307,3.3607253714171247e+21,1.6842849729766432e+16,-5.5343041407018494e+20,1
520660.3058659218,127581285438.29005,6325591415586.33,2085937316147.1206,5.500130716061214e+24,5.5993524320079706e+17,-5.211607780179729e+24,7
1026042.5418719213,423813913559.5841,16456154567007.082,2203987488687.6226,4.189146109959612e+24,-6.112735157520845e+17,-1.2594868027115504e+25,3
851115.6812005928,403044096206.12476,1420615441749.5835,804440182998.5375,7.377754925841299e+23,8.232969554306266e+16,-4.418379039268141e+23,3
1296848.9884026186,588309793945.954,2509081289926.537,1561811708624.5334,2.825968982104236e+24,3.7953614529660365e+17,-1.2540500975177397e+24,8
1466841.0590060242,516666465881.3836,39072316877449.17,5101028411223.234,6.598316405862154e+25,3.321866592057617e+18,-2.8850303856516187e+25,8
695601.7229374672,277062686442.09357,6141440544184.3545,1016178384579.9905,4.7865773661079446e+23,1.9589699617068307e+17,-2.4930406067267517e+24,7
786991.835253394,110650079100.76724,7590410099495.495,410481397315.8305,1.6398558630120824e+22,3.7515321284057464e+16,-7.243718795822934e+23,9
1427364.9293571163,1027471266946.9429,21391164289151.176,12677120172649.248,2.0124345352498465e+26,1.107010534308968e+19,5.5515560443330155e+25,2
923958.0235423858,246767720363.7656,28061560107095.566,4648261059319.632,5.103597986579422e+25,1.8626683467054758e+18,1.461518443324707e+25,2
840140.5300282947,3129732204.162493,9294762967449.08,278305144097.31665,1.6712197042735474e+23,1.0395834467398504e+16,4.152422108364939e+23,4
350910.5686324568,112886628531.68271,20520583985.369892,3113154693.1432533,6.402745652382689e+17,-303621824863881.7,-2.487436962978469e+19,1
1226970.2901094446,620211088904.4937,628476705984.8389,311993481826.3362,1.3815108663202565e+23,1.3612514051920859e+17,-8.678422600092452e+20,5
1422464.7261142202,356020601913.75916,272396140833.86725,145028028834.5794,2.675218468410714e+22,-1.848341149055104e+16,-1.0734801666303135e+22,9
1665495.1051378748,893184898339.6205,23221067582790.938,1275452025072.6462,-6.789068558013008e+24,-9.453392653672886e+17,1.4454791915275242e+24,8
839340.2915606129,97770312960.25269,12936345530108.396,399543408702.7821,-6.969775871723092e+23,-1.2492647005482147e+17,-5.825087235676394e+23,7
715955.2081761771,228438379371.9037,10031145517782.6,1236785023602.0637,4.2991703905521654e+23,-4.692632301885984e+16,4.3350221656537244e+24,2
924704.4715023258,154403431934.52908,8663526288073.94,199990445188.37247,1.4869840895113515e+23,7.838802841416134e+16,2.172258284623134e+23,3
2652107.3492714143,130508911594.02068,5982857066645.292,838071314542.017,1.4075572837841588e+24,2.9907257284974746e+17,-1.241159130833792e+24,0
797047.7080497124,167436507684.68405,17459033402747.07,1948147371363.5364,6.135410448769342e+24,-5.72198661720784e+16,9.562670264131003e+24,4
1469100.8685466894,6502952947.957771,42782025786768.57,1462298113297.313,8.268008787668623e+24,1.136045543121018e+17,8.087844399492828e+24,4
896481.242646659,486677311767.16815,5882602489352.827,1877065303193.8586,5.634351705967511e+24,8.399767438666595e+17,2.675683185966235e+24,2
1201009.9941911288,307110871508.5393,11800225492557.938,811430918174.4739,2.4886390375723644e+24,4.3865584887123085e+17,3.333064324310167e+23,4
317773.7282169017,92216901773.405,351202904356.3087,193531822338.1963,4.947481153484185e+22,4.657496387958391e+16,9.898995845993555e+21,1
1029820.8458590518,216247916668.3156,16360696650551.047,3933833661275.905,2.807808008184507e+25,1.6879599657464556e+18,-1.440831262615102e+25,9
992738.4739799933,398566753667.7209,81394948083.1094,19629870463.249603,-3.841904448350479e+20,-9506039444689128.0,6.841565585023866e+20,5
852860.356321161,191767474910.609,22174074064636.098,3620947165164.428,-1.0423205329769018e+25,-3.553065923703259e+17,-3.0725800421625874e+25,7
774032.0859139184,355601298549.5604,6551407971678.326,788166374696.5605,-1.3158324348801937e+24,-2.7765682523698707e+17,-1.2150083066081138e+24,7
1188179.039931234,594020817601.7687,4829662898024.949,897317762019.6552,1.6723365868470566e+24,3.971279836236964e+17,8.323036426743276e+23,2
923739.5328973288,488268267443.761,815735806119.8945,252343540999.3791,1.043857509192962e+23,1.6956251749768854e+17,-4.7024496660217275e+22,8
1760681.28995303,543122002443.0633,23663520986497.05,12657794006650.938,1.865960438879315e+26,7.550735269778467e+18,1.1477026301097659e+26,2
1549377.023780142,80313133126.90103,8155013532892.604,1277114807899.5942,3.952202717406532e+24,-4.5531128901935384e+16,1.1691913621273917e+24,6
1432006.8616028936,585541707174.8253,14667829631328.803,1495747154919.9463,-6.723516373739672e+24,-1.131268886048576e+18,-1.9693603575809342e+24,8
988338.3590465873,541218238391.73706,7085332514592.647,1217525072810.2734,2.648303421972219e+24,6.878653695325027e+17,2.4029636427459032e+24,5
1228638.8235123507,338043758488.1213,81419854333848.47,9086117354320.877,-2.3075988211312464e+26,-5.276629982343235e+18,8.845982075216298e+25,7
850321.950036584,277668671249.7452,16562315192070.24,2964492806331.0806,3.358443378720592e+24,6.053229291801014e+17,-2.049908195245591e+25,7
717289.7107416204,339797749678.45483,5324973094867.875,2525493968901.9146,9.258814726328129e+24,1.4669514331238953e+18,-2.202277131036363e+23,9
609418.4700327943,320443478154.83875,90226335462.82007,57433953770.01379,4.1084260439423787e+21,2.9577020425131704e+16,-4.633234673778987e+20,1
1502896.598922081,376238155646.0658,1069990168741.185,270712529847.16107,-1.4542851486525463e+23,1.1253439128265251e+17,8.851035305405695e+21,8
488762.15980771487,200262203559.9908,53287884262.821,33763065940.773895,1.4296419997874475e+21,1.4908218664784312e+16,-8.407851787812196e+19,1
1548955.1516844481,107419978709.66246,3840329326845.0034,98762442070.31422,-5.913841465934732e+22,-3.2217533186795908e+16,1.421814178052882e+22,8
1433733.5467518636,133842609123.60562,5132642202036.313,1429907228419.517,3.0122606766980216e+24,5.112476905644078e+17,-2.435625780295018e+24,0
1594973.7485978585,820809912278.0626,1136429620318.8528,5521543288133.028,1.351245320261493e+25,2.6872033865549875e+18,2.9525550139115986e+24,3
1646237.6591928252,207730204622.5669,4934933101271.103,559976347545.8936,-1.0272862322768227e+23,6.884641395702544e+16,9.251974021040261e+23,0
366969.2848767029,124806355193.43091,28310154961.728233,5800662178.370991,3.888965688226129e+19,106795504607601.38,6.3349330244027335e+19,1
1159959.726927984,176359388844.47882,19143542290595.152,1058529368859.8998,4.714244118814134e+24,4.235395753043626e+17,-6.938304686432163e+23,9
1458150.3071727343,448879894699.5841,23164046725383.71,2224896028270.334,-1.1222381066744811e+25,-7.354917891805452e+17,-1.136563362261219e+25,9
952342.2393677374,88053198510.24188,8464127293858.316,56708073330.15672,-1.850891733692878e+22,1.034922019975092e+16,3.465481690168006e+22,4
529345.6706032557,250894563414.506,48011892203.16753,15747744553.777832,3.710633734538919e+20,3835587097647149.0,-2.231885084797602e+20,1
1435527.5236650163,489273407711.8252,13991601278756.727,513345552268.91016,3.3216686681934685e+23,5.8069311631720856e+16,-1.3350770610429287e+24,8
1541185.5191524043,349972873577.00653,4875041729798.979,2099152729397.8452,6.614864756704337e+24,9.752231456031704e+17,1.156158081997329e+24,2
291338.95463299804,81360383450.94429,3301757950.909336,1290503148.0985155,2.476127104083023e+18,255108766537388.75,-9.823130091262766e+17,1
1325455.5318940491,639189362624.6254,19137164797702.87,3477825334790.499,2.7977564929720484e+25,2.7546970236907786e+18,-4.718597243539766e+24,2
875041.6883146669,108363654197.06313,4084870677553.7134,287992699758.8644,3.102715943838699e+23,8.091292308644106e+16,-3.6096890221869775e+22,9
744715.2956263227,319927458026.9048,778047744172.1774,83389791662.9765,-1.4354175813012634e+22,3347501479590616.0,-1.5656708456082726e+22,7
948938.7507939868,511455759491.4093,10105560813596.533,1148322884678.1626,-1.2182256060975024e+24,-4.108107484467995e+17,3.717267443041812e+24,5
934811.477883742,178413603301.5071,8586644204097.524,989536162550.571,2.441987364479816e+24,3.9152957780444314e+17,-1.5351237195438203e+24,9
1552782.9692385276,974375575471.3162,20600170434995.996,14583127767212.035,2.4221683835134367e+26,1.3966771244575838e+19,7.224629660124751e+25,2
937517.9490308994,406622362113.78564,11449137401385.031,4725675915796.374,3.094726872348625e+25,1.8941154114678008e+18,-1.5828397541048749e+25,6
1697668.861710311,1144948580778.2998,40000243577790.78,2482420662439.4883,5.106711877636307e+24,7.079636468476602e+17,2.4203991601328005e+25,4
532309.762488099,247178074227.97034,404740177159.1449,43875534693.61374,-5.805978704631752e+21,-2.1514955262351428e+16,6.901021334429793e+20,1
959391.1025104602,457495648212.4155,1936757761029.7732,308498168751.3644,8.212022701263282e+22,-2.6882530073626576e+16,-2.2387429816208516e+23,5
1222872.6902056905,339332776855.415,12928944540352.867,1098609396266.2169,2.759617003947718e+24,5.201190848048294e+17,3.0867066163942493e+24,8
1820583.1902246159,958215177831.0715,34758615383605.22,2613863602543.204,8.714785157091407e+24,2.064004203195949e+18,-2.3340836825556444e+25,2
1155543.0312867896,415540710903.2974,11871389902179.043,1928941388389.1035,9.068440589479769e+24,1.242400213790994e+18,-1.7225348688687087e+24,9
1234383.1317367188,336806331179.0974,19669609408349.18,1924595996355.5833,1.1243259356619258e+25,8.599477265604297e+17,-3.716258103025938e+24,2
1464810.267139214,291835296413.84235,2644835461714.6045,1077566893065.333,-1.55513809189699e+24,5.3506457766042086e+17,9.438269111420981e+23,0
851216.9699174954,94321508801.3855,16608149394630.035,880988933814.5164,2.0912136373469628e+24,1.7658077051333165e+17,-2.6425393617054844e+24,4
2776676.492020904,323638339212.9948,22501371825343.49,246521506581.95306,4.9489489053809e+22,1.5795679375217568e+16,-5.784999463065913e+23,0
1868154.3689775066,114467910619.27068,4498241778755.18,918122890368.3641,1.7050284224652933e+24,2.7093555443897744e+17,-7.57765440713134e+23,0
1556235.0177256614,147865666531.50418,32218675810877.41,1092331831803.2871,-6.237933058916776e+24,9.860528435217253e+16,-1.7551822040348668e+24,2
1233662.508169807,674605873418.6063,587750870369.7095,1000660763617.1987,7.473025632549811e+23,8.167669534958781e+17,1.7451536469989876e+23,8
495642.792268869,32880928789.238846,1088185978131.5552,112180002693.06648,3.619611184425086e+22,-1.94900726422716e+16,1.503487649785488e+22,4
1202098.7020991235,375497087177.85345,6685662288970.087,834685074928.6534,3.0540062331493224e+23,-8.757939623134176e+16,1.9479749041657298e+24,7
382649.5680342151,132318297086.5715,127912580521.38535,66284617444.25964,6.003666391762775e+21,2.0687755730606616e+16,-1.0991611746366414e+21,1
686562.4717476163,75891523138.62735,127602735986.59857,341046387810.2312,5.304104156910483e+22,8.942780375045066e+16,4.741723222754198e+22,2
828607.2764079517,168985882208.00146,6010806269572.251,238719072711.81693,3.5310546867535917e+22,3.2568618764914936e+16,-2.8376606934670453e+23,4
2477724.292296433,10672353432.19553,8919487554497.7,4225131212813.282,-1.9974468890518373e+25,4.079886419738125e+17,-1.6546332683869522e+25,0
1134130.5684345986,411112963011.5109,21971734709890.234,672207594217.3884,2.471184896172421e+24,3.508500427209284e+17,7.530383556421328e+23,2
677103.0358524632,182286478512.3114,2718371097843.7075,255592470854.3133,5.515604193084046e+22,7.491453437768608e+16,-2.0578399179167663e+23,7
1097008.5034335365,117781188896.35721,28568564560293.754,859136120619.7495,3.4774020870803844e+24,1.517563907211588e+17,2.454419908301549e+24,4
1076520.2335269153,444937799696.04846,13336632974767.367,2946510861012.6733,-4.912793038455229e+24,-1.0257744935009318e+17,1.7805450682414742e+25,3
831995.2177222071,264977768492.10095,1783057425899.6157,187355109193.19754,-5.735992921524206e+22,-9.489077999140318e+16,-9.184859406498905e+22,3
3099439.683665184,186614399833.97244,5013381939974.908,187132925033.82877,3.0485873306508166e+22,2.4074357585174628e+16,1.7867314822760753e+23,0
1604875.5588066722,279691492742.65216,232487507633.6078,303220547722.5594,-5.8769608115327034e+22,1.4588734754883846e+17,-5.502392991910589e+22,0
1453126.5697632926,469414540860.7771,28928957497730.656,1522997352436.6265,3.0732328720934844e+24,7.114787176013298e+17,9.630699679475977e+24,3
476530.18380862277,202606774662.6006,97192015941.36673,42122407550.40356,2.516820357181931e+21,1.1990844237383738e+16,-9.641162558580041e+20,1
